tahun,provinsi,kabupaten_kota,timbulan_harian_ton,timbulan_tahunan_ton,pengurangan_ton,pct_pengurangan,penanganan_ton,pct_penanganan,terkelola_ton,pct_terkelola,daur_ulang_ton,bahan_baku_ton,recycling_rate,periode,komposisi_makanan_pct,komposisi_kayu_pct,komposisi_kertas_pct,komposisi_plastik_pct,komposisi_logam_pct,komposisi_kain_pct,komposisi_karet_pct,komposisi_kaca_pct,komposisi_lainnya_pct,gap_tidak_tertangani_ton,kategori_pengelolaan
2022,Lampung,Kota Bandar Lampung,786.46,287057.55,24386.04,8.5,171550,59.76,195936.04,68.26,55.44,,0.02,P 2,40.4,12.9,11.7,17.4,3.1,2.5,1.8,2.3,7.9,91121.86,Cukup (60-80%)
2022,Lampung,Kota Metro,104.45,38125.71,6222.44,16.32,28618.81,75.06,34841.25,91.39,5807.18,696.31,17.06,P 2,56.47,6.24,9.4,24.07,0.56,1.25,0.27,0.88,0.86,3283,Baik (>80%)
2022,Kepulauan Bangka Belitung,Kab. Bangka,133.74,48814.22,4525.77,9.27,25192.49,51.61,29718.26,60.88,2306.72,120.64,4.97,P 2,39.85,13.96,12.07,16.97,3.37,2.69,1.98,2.31,6.8,19096.84,Cukup (60-80%)
2022,Kepulauan Bangka Belitung,Kab. Belitung,73.6,26864.58,4302.86,16.02,15370.88,57.22,19673.74,73.23,4297.75,10.95,16.04,P 2,1,28,2,63,0.01,1,2.54,2.4,0.05,7190.26,Cukup (60-80%)
2022,Kepulauan Bangka Belitung,Kab. Bangka Selatan,82.1,29966.94,6158.48,20.55,13775.1,45.97,19933.58,66.52,4167.14,635.1,16.03,P 2,,,,,,,,,,10032.92,Cukup (60-80%)
2022,Kepulauan Bangka Belitung,Kab. Bangka Tengah,82.36,30061.11,5493.9,18.28,4854.5,16.15,10348.4,34.42,2566.27,,8.54,P 2,41.9,8.5,3.8,14.3,3.9,4.9,,5.5,17.2,19713,Kurang (30-60%)
2022,Kepulauan Bangka Belitung,Kab. Belitung Timur,50.92,18585.22,1380.2,7.43,11942.8,64.26,13323,71.69,1380.2,,7.43,P 2,57,,5,17,2,2,2,1,14,5262.8,Cukup (60-80%)
2022,Kepulauan Riau,Kab. Bintan,55.92,20409.89,2599.61,12.74,14552.55,71.3,17152.16,84.04,1764.43,,8.64,P 2,41,5.8,24,16.4,1,1.5,3.2,2.5,4.6,3258.64,Baik (>80%)
2022,Kepulauan Riau,Kab. Karimun,186.32,68008.22,10088.7,14.83,28105,41.33,38193.7,56.16,9128.59,,13.42,P 2,23,19,24,24.5,4,2.5,1.5,1.2,0.3,29813.1,Kurang (30-60%)
2022,Kepulauan Riau,Kab. Natuna,34.18,12475.12,960,7.7,5329,42.72,6289,50.41,960,,7.7,P 2,,,,,,,,,,6186.7,Kurang (30-60%)
2022,Kepulauan Riau,Kab. Lingga,28.43,10376.55,2664.61,25.68,5412.59,52.16,8077.2,77.84,1744.77,120.09,17.97,P 2,41.2,13.6,18.3,10.2,1.8,8.9,3.9,1.9,0.2,2299.75,Cukup (60-80%)
2022,Kepulauan Riau,Kab. Kepulauan Anambas,13.2,4818,287.3,5.96,46.36,0.96,333.65,6.93,120.82,,2.51,P 2,,,,,,,,,,4484.35,Sangat Kurang (<30%)
2022,Kepulauan Riau,Kota Batam,1132.77,413461.6,54830.47,13.26,310313.14,75.05,365143.62,88.31,38511.94,36.5,9.32,P 2,,,,,,,,,,48317.43,Baik (>80%)
2022,Kepulauan Riau,Kota Tanjung Pinang,155.91,56905.36,13196,23.19,32982.6,57.96,46178.61,81.15,13196,2946.75,28.37,P 2,,,,,,,,,,10728.54,Baik (>80%)
2022,DKI Jakarta,Kab. Adm. Kep. Seribu,17.89,6531.08,1720.4,26.34,4781.56,73.21,6501.95,99.55,1553.01,413.6,30.11,P 2,25.5,31.59,12.17,19.18,1.27,0.74,0.44,2.03,7.08,27.9,Baik (>80%)
2022,DKI Jakarta,Kota Adm. Jakarta Pusat,850.05,310268.53,80891.34,26.07,229159.18,73.86,310050.52,99.93,63139.2,,20.35,P 2,,,,,,,,,,217.73,Baik (>80%)
2022,DKI Jakarta,Kota Adm. Jakarta Utara,1368.44,499480.75,129974.56,26.02,367265.5,73.53,497240.06,99.55,87191.05,0.31,17.46,P 2,,,,,,,,,,2240.54,Baik (>80%)
2022,DKI Jakarta,Kota Adm. Jakarta Barat,2023.42,738547.77,192443.69,26.06,544162.67,73.68,736606.36,99.74,67822.12,430.7,9.24,P 2,,,,,,,,,,1941.94,Baik (>80%)
2022,DKI Jakarta,Kota Adm. Jakarta Selatan,1954.25,713300.85,185514.68,26.01,525366.39,73.65,710881.08,99.66,154212.27,,21.62,P 2,,,,,,,,,,2420.17,Baik (>80%)
2022,DKI Jakarta,Kota Adm. Jakarta Timur,2313.02,844252.43,221802.26,26.27,622330.48,73.71,844132.74,99.99,192251.89,,22.77,P 2,,,,,,,,,,119.56,Baik (>80%)
2022,Jawa Barat,Kab. Bandung,1283.16,468351.94,152921.82,32.65,161060.36,34.39,313982.18,67.04,151323.12,14383.92,35.38,P 2,,,,,,,,,,154371.22,Cukup (60-80%)
2022,Jawa Barat,Kab. Garut,1112.25,405969.55,40053.06,9.87,81483.33,20.07,121536.39,29.94,39465.93,,9.72,P 2,59.3,,6.3,20.5,1,2.6,,3.4,6.9,284434.86,Sangat Kurang (<30%)
2022,Jawa Barat,Kab. Ciamis,574.68,209758.49,80926.57,38.58,83813.49,39.96,164740.06,78.54,76349.46,29720.49,50.57,P 2,38,0.4,16,20,10,4,1,10.2,0.4,45018.14,Cukup (60-80%)
2022,Jawa Barat,Kab. Kuningan,599.4,218782.1,4947.02,2.26,117165,53.55,122112.02,55.81,2564.72,,1.17,P 2,40,17,10,16,4,3,2,2,6,96668.98,Kurang (30-60%)
2022,Jawa Barat,Kab. Cirebon,1250.33,456368.69,10771.01,2.36,138009.79,30.24,148780.8,32.6,10683.41,,2.34,P 2,,,,,,,,,,307589.65,Kurang (30-60%)
2022,Jawa Barat,Kab. Sumedang,442.72,161592.02,8427.84,5.22,0,0,8427.84,5.22,8427.84,,5.22,P 2,20,15,5,40,3,3,2,2,10,153164.96,Sangat Kurang (<30%)
2022,Jawa Barat,Kab. Indramayu,1113.65,406481.07,51690.52,12.72,198348.69,48.8,250039.22,61.51,16251.41,59.9,4.01,P 2,27,6.4,25,35.8,1,1.8,0.8,0.7,1.5,156443.03,Cukup (60-80%)
2022,Jawa Barat,Kab. Karawang,1003.94,366436.49,1219.02,0.33,127385,34.76,128604.02,35.1,1096.62,,0.3,P 2,64,1,9,14,2,1,,1,8,237834.08,Kurang (30-60%)
2022,Jawa Barat,Kab. Bekasi,2250.35,821379.1,19037.12,2.32,224882.88,27.38,243920.01,29.7,0,,0,P 2,,,,,,,,,,577457.74,Sangat Kurang (<30%)
2022,Jawa Barat,Kota Bogor,744.46,271727.57,63986.83,23.55,195996.98,72.13,259983.81,95.68,62698.46,209.88,23.15,P 2,40,14,20,15,1,2.5,0.5,1,6,11744.09,Baik (>80%)
2022,Jawa Barat,Kota Sukabumi,180.35,65828.41,17181.01,26.1,48553.03,73.76,65734.04,99.86,14003.53,1468.03,23.5,P 2,39.98,13.98,13.98,17.03,3.3,2.75,2,2.3,4.68,93.71,Baik (>80%)
2022,Jawa Barat,Kota Bandung,1594.18,581876.52,93497.38,16.07,469653.69,80.71,563151.07,96.78,93358.68,5545.59,17,P 2,44.52,3.98,13.12,16.7,0.9,4.75,2.38,1.97,11.68,18724.63,Baik (>80%)
2022,Jawa Barat,Kota Cirebon,209.06,76307.82,7813.47,10.24,55483.31,72.71,63296.78,82.95,7708.62,12.43,10.12,P 2,49.22,11.76,5.56,19.01,0.71,1.76,0.58,1.43,9.97,13010.12,Baik (>80%)
2022,Jawa Barat,Kota Bekasi,1830.63,668179,29412.83,4.4,365091.25,54.64,394504.08,59.04,4162,91.25,0.64,P 2,65.2,7.2,4.2,15.6,0.2,6.3,0.5,0.5,0.3,273675.87,Kurang (30-60%)
2022,Jawa Barat,Kota Cimahi,275.46,100542.32,17204.42,17.11,60299.46,59.97,77503.88,77.09,16898.55,,16.81,P 2,,50.6,8.6,15.6,3.1,5.3,,3,13.8,23039.02,Cukup (60-80%)
2022,Jawa Barat,Kota Tasikmalaya,319.11,116475.95,19401.4,16.66,75842.62,65.11,95244.02,81.77,19401.4,,16.66,P 2,48.7,,5.8,5.4,0.2,1.9,,6.3,31.6,21231.13,Baik (>80%)
2022,Jawa Barat,Kota Banjar,85.67,31267.8,6570.54,21.01,23792.89,76.09,30363.43,97.11,5321.62,2199.49,24.05,P 2,,,,,,,,,,906.12,Baik (>80%)
2022,Jawa Tengah,Kab. Cilacap,950.84,347055.78,47016.74,13.55,225940.9,65.1,272957.63,78.65,38546.79,101885.75,40.46,P 2,57.67,1.71,9.71,16.42,1.33,1.25,,1.17,10.74,74098.97,Cukup (60-80%)
2022,Jawa Tengah,Kab. Banyumas,536.89,195964.49,130961.53,66.83,63649.25,32.48,194610.77,99.31,25301.52,5048.5,15.49,P 2,36,6,6,30,9,5,3,5,,1354.08,Baik (>80%)
2022,Jawa Tengah,Kab. Purbalingga,509.92,186120.8,2607.25,1.4,40880,21.96,43487.25,23.37,,,0,P 2,60.47,2.09,8.95,18.49,0.68,2.34,5.14,0.87,0.97,142633.55,Sangat Kurang (<30%)
2022,Jawa Tengah,Kab. Kebumen,463.05,169013.4,44237.55,26.17,102269.35,60.51,146506.9,86.68,32789.78,2737.5,21.02,P 2,30,36.8,7,12,7,4,2,1,0.2,22506.35,Baik (>80%)
2022,Jawa Tengah,Kab. Purworejo,289.57,105694.22,27553.63,26.07,24356.82,23.04,51910.45,49.11,25671.4,1000.47,25.23,P 2,16,52,2,15,1,1.5,0.2,1.5,10,53782.6,Kurang (30-60%)
2022,Jawa Tengah,Kab. Wonosobo,366.25,133682.56,16433.8,12.29,38325,28.67,54758.8,40.96,4941.04,,3.7,P 2,68.93,1.5,12.57,10.11,3.5,0.6,0.31,1.14,1.34,78922.45,Kurang (30-60%)
2022,Jawa Tengah,Kab. Boyolali,292.55,106781.29,29914.85,28.02,30571.31,28.63,60486.16,56.64,29877.18,458.81,28.41,P 2,,,,,,,,,,46294.59,Kurang (30-60%)
2022,Jawa Tengah,Kab. Klaten,643.02,234703.44,58588.8,24.96,72010.38,30.68,130599.18,55.64,19971.81,36613.41,24.11,P 2,67.42,3.82,10.46,15.05,0.1,0.42,0.08,0.65,2,104103.12,Kurang (30-60%)
2022,Jawa Tengah,Kab. Sukoharjo,361.92,132101.09,26312.87,19.92,74514.02,56.41,100826.89,76.33,20293.83,13.87,15.37,P 2,60.8,1.88,9.81,17.03,1.98,2.28,1.82,1.27,3.13,31273.91,Cukup (60-80%)
2022,Jawa Tengah,Kab. Wonogiri,347.72,126917.85,46929.15,36.98,18336.14,14.45,65265.3,51.42,46880.24,33.95,36.96,P 2,25,10,20,25,5,5,2.5,5,2.5,61652.5,Kurang (30-60%)
2022,Jawa Tengah,Kab. Karanganyar,375.52,137065.97,4921.23,3.59,32850,23.97,37771.23,27.56,1157,,0.84,P 2,63,2,5,20,1,2,2,3,2,99293.57,Sangat Kurang (<30%)
2022,Jawa Tengah,Kab. Sragen,590.18,215417.38,46077.89,21.39,104977.65,48.73,151055.54,70.12,17319.06,30992.15,22.43,P 2,74.3,0.8,8.9,11.2,0.5,1.8,0.3,1.8,0.4,64360.16,Cukup (60-80%)
2022,Jawa Tengah,Kab. Grobogan,849.37,310021.75,75918.73,24.49,85622.8,27.62,161541.53,52.11,73659.14,57882.8,42.43,P 2,,,,,,,,,,148478.52,Kurang (30-60%)
2022,Jawa Tengah,Kab. Blora,383.05,139811.75,36349.83,26,103415.45,73.97,139765.28,99.97,18544.23,,13.26,P 2,26,6,15,38,8,2,1.5,3,0.5,47.97,Baik (>80%)
2022,Jawa Tengah,Kab. Rembang,252.13,92026,14801.36,16.08,13937.01,15.14,28738.37,31.23,14263.99,4.38,15.5,P 2,38.12,1.59,13.38,34.45,0.93,1.88,0.77,1.33,7.55,63289.08,Kurang (30-60%)
2022,Jawa Tengah,Kab. Pati,674.59,246223.89,25079.43,10.19,62778.1,25.5,87857.53,35.68,24867.95,377.78,10.25,P 2,45,10,13,18,2,4.95,2,1,4.05,158367.82,Kurang (30-60%)
2022,Jawa Tengah,Kab. Kudus,448.16,163578.95,37933.04,23.19,68334.09,41.77,106267.13,64.96,36748.35,21219.89,35.44,P 2,24.71,21.11,15.9,18.29,6.55,4.53,3.02,4.8,1.09,57311.27,Cukup (60-80%)
2022,Jawa Tengah,Kab. Jepara,412.37,150516.42,20354.24,13.52,60798.05,40.39,81152.29,53.92,9683.99,1449.05,7.4,P 2,53.31,0.96,8.79,23.36,0.69,2.44,0.94,1.16,8.35,69362.76,Kurang (30-60%)
2022,Jawa Tengah,Kab. Demak,722.37,263666.36,1800.94,0.68,32850,12.46,34650.94,13.14,1800.94,,0.68,P 2,47,4,15,22,0.05,0.05,5,2.9,4,229014.11,Sangat Kurang (<30%)
2022,Jawa Tengah,Kab. Semarang,529.92,193421.53,25883.47,13.38,75135.25,38.85,101018.72,52.23,12542.52,36.5,6.5,P 2,,,,,,,,,,92402.08,Kurang (30-60%)
2022,Jawa Tengah,Kab. Temanggung,400.14,146050.37,40682.72,27.86,45477.35,31.14,86160.07,58.99,32028.34,1775.59,23.15,P 2,32.9,18.85,5.39,17.44,7.06,2.01,2,2.06,12.29,59891.03,Kurang (30-60%)
2022,Jawa Tengah,Kab. Kendal,410.01,149652.92,754.57,0.5,59696.3,39.89,60450.86,40.39,586.18,46.61,0.42,P 2,83,6.61,0.72,5.26,0.09,0.8,0.03,0.14,3.35,89202.79,Kurang (30-60%)
2022,Jawa Tengah,Kab. Batang,567.28,207055.41,8601.88,4.15,41975,20.27,50576.88,24.43,8.16,,0,P 2,28,13,13,16,7,6,3,6,8,156480.32,Sangat Kurang (<30%)
2022,Jawa Tengah,Kab. Pekalongan,390.6,142569.58,15338.3,10.76,51100,35.84,66438.3,46.6,5713.2,,4.01,P 2,7,8.2,6.5,10.2,0.8,3,2,0.2,62.1,76130.7,Kurang (30-60%)
2022,Jawa Tengah,Kab. Pemalang,593.68,216694.51,56081.45,25.88,128936.62,59.5,185018.07,85.38,56081.45,8486.62,29.8,P 2,,,,,,,,,,31675.13,Baik (>80%)
2022,Jawa Tengah,Kab. Tegal,839.63,306466.23,46706.34,15.24,131765,42.99,178471.34,58.24,44365.86,,14.48,P 2,35,11,12,14,7,6,3,7,5,127993.61,Kurang (30-60%)
2022,Jawa Tengah,Kab. Brebes,1005.31,366937.6,2385.77,0.65,48577.85,13.24,50963.62,13.89,6.99,,0,P 2,5,50,5,25,4,4,1,1,5,315974.53,Sangat Kurang (<30%)
2022,Jawa Tengah,Kota Magelang,80.51,29384.62,5758.03,19.6,22019.29,74.93,27777.31,94.53,5745.91,117.71,19.95,P 2,33.7,13.3,18.8,21.5,0.8,1.8,0.5,3.7,5.9,1608.84,Baik (>80%)
2022,Jawa Tengah,Kota Surakarta,376.29,137345.45,18262.64,13.3,116991.99,85.18,135254.63,98.48,11795.34,,8.59,P 2,38.18,5.64,13.64,22.73,3.64,7.27,,,8.9,2091.22,Baik (>80%)
2022,Jawa Tengah,Kota Salatiga,114.16,41668.28,7878.27,18.91,32306.52,77.53,40184.8,96.44,7675.51,3000.67,25.62,P 2,,,24.6,5.54,12.3,6.16,,12.91,20.72,1483.6,Baik (>80%)
2022,Jawa Tengah,Kota Semarang,1181.06,431085.22,112850.45,26.18,314187.98,72.88,427038.43,99.06,60774.61,297.48,14.17,P 2,60.79,,10.18,17.2,1.22,4.94,1,1.79,2.88,4048.47,Baik (>80%)
2022,Jawa Tengah,Kota Tegal,217.44,79365.97,21063.89,26.54,57421.8,72.35,78485.69,98.89,9555.64,3328.8,16.23,P 2,,,,,,,,,,879.91,Baik (>80%)
2022,Daerah Istimewa Yogyakarta,Kab. Kulon Progo,177.34,64730.71,17612.65,27.21,11680,18.04,29292.65,45.25,17507.93,,27.05,P 2,67.18,,12.6,17.22,1.68,0.21,,1.11,,35436.45,Kurang (30-60%)
2022,Daerah Istimewa Yogyakarta,Kab. Bantul,439.4,160382.71,31757.48,19.8,70651.92,44.05,102409.4,63.85,31757.48,2975.16,21.66,P 2,55.32,,11.91,26.41,1.11,0.4,0.48,0.75,3.62,57971.6,Cukup (60-80%)
2022,Daerah Istimewa Yogyakarta,Kab. Gunungkidul,377.73,137871.89,29401.68,21.33,18363.88,13.32,47765.56,34.64,28917.04,77.38,21.03,P 2,,,,,,,,,,90105.89,Kurang (30-60%)
2022,Daerah Istimewa Yogyakarta,Kab. Sleman,596.73,217807.27,17970.32,8.25,121176.35,55.63,139146.66,63.89,17970.32,,8.25,P 2,23.25,23.25,17.08,32.77,0.99,0.16,0.03,0.57,1.91,78659.79,Cukup (60-80%)
2022,Daerah Istimewa Yogyakarta,Kota Yogyakarta,303.13,110642.6,12384.62,11.19,97699.18,88.3,110083.8,99.49,12384.62,612.83,11.75,P 2,46.45,0.25,17.4,31.05,0.55,1.05,0.6,1.05,1.6,558.65,Baik (>80%)
2022,Jawa Timur,Kab. Pacitan,287.67,104999.96,12210.47,11.63,14256.53,13.58,26467,25.21,12193.65,499.69,12.09,P 2,34,4.5,8.3,35,5,8,3,2,0.2,78532.55,Sangat Kurang (<30%)
2022,Jawa Timur,Kab. Ponorogo,382.34,139552.64,29879.29,21.41,85038.07,60.94,114917.35,82.35,27603.92,1088.07,20.56,P 2,44.76,0.36,16.53,21.89,0.48,6.62,1.43,0.6,7.33,24636.75,Baik (>80%)
2022,Jawa Timur,Kab. Trenggalek,305.48,111498.74,16324.86,14.64,57305,51.4,73629.86,66.04,13281.6,,11.91,P 2,67.48,3.55,10.77,11.62,1,1.05,1.14,1.6,1.79,37870.34,Cukup (60-80%)
2022,Jawa Timur,Kab. Tulungagung,553.83,202148.86,35146.74,17.39,54677,27.05,89823.74,44.43,34743.54,12702,23.47,P 2,46,15.6,7.5,12.5,5,4.8,2,2,4.6,112324.21,Kurang (30-60%)
2022,Jawa Timur,Kab. Blitar,409.06,149305.6,7630.75,5.11,81603.56,54.66,89234.31,59.77,404.48,5310.53,3.83,P 2,70.85,1,12.45,7.5,0.9,1.94,0.52,0.92,3.92,60072.59,Kurang (30-60%)
2022,Jawa Timur,Kab. Kediri,657.76,240082.4,16807.4,7,45907.26,19.12,62714.66,26.12,15207.8,1550.63,6.98,P 2,46.4,22.47,4.28,11.31,0.2,2.02,0.63,4.75,7.94,177367.74,Sangat Kurang (<30%)
2022,Jawa Timur,Kab. Malang,960.59,350614.09,34732.75,9.91,145007.2,41.36,179739.95,51.26,34391.22,,9.81,P 2,60.64,6.51,13.2,15.26,0.27,1.12,0.4,0.67,1.93,170875.4,Kurang (30-60%)
2022,Jawa Timur,Kab. Lumajang,524.51,191446.12,35953.66,18.78,66857.6,34.92,102811.26,53.7,20795.96,281.6,11.01,P 2,40.25,17.35,10.65,17.8,1.15,3.25,1.45,1.5,6.6,88634.89,Kurang (30-60%)
2022,Jawa Timur,Kab. Jember,1014.69,370362.43,4854.28,1.31,99170.5,26.78,104024.78,28.09,176.06,255.5,0.12,P 2,50,5,5,30,1,,5,1,3,266337.07,Sangat Kurang (<30%)
2022,Jawa Timur,Kab. Banyuwangi,813.91,297078.45,37514.19,12.63,48950.51,16.48,86464.7,29.11,26890.56,128.12,9.09,P 2,,,,,,,,,,210612.45,Sangat Kurang (<30%)
2022,Jawa Timur,Kab. Situbondo,257.24,93891.73,15982.16,17.02,58037.77,61.81,74019.93,78.84,4736.37,6526.2,12,P 2,44.4,13.8,16.2,24,0.2,0.6,0.2,0.2,0.4,19872.67,Cukup (60-80%)
2022,Jawa Timur,Kab. Mojokerto,461.16,168322.61,44680.6,26.54,49268.72,29.27,93949.32,55.82,43598.5,,25.9,P 2,47.88,1.91,19.54,21.07,0.53,0.47,0.17,0.24,8.19,74374.08,Kurang (30-60%)
2022,Jawa Timur,Kab. Jombang,530.37,193583.44,26053.84,13.46,53947,27.87,80000.84,41.33,25796.06,146,13.4,P 2,48.85,7.27,7.93,12.5,1.24,2.71,1.33,1.24,16.93,113584.21,Kurang (30-60%)
2022,Jawa Timur,Kab. Nganjuk,444.13,162107.74,20132.64,12.42,45278.98,27.93,65411.62,40.35,18768.62,17779.88,22.55,P 2,61.5,2,13.1,12.3,6,1,1,1,2.1,96695.83,Kurang (30-60%)
2022,Jawa Timur,Kab. Madiun,300.06,109520.88,13625.62,12.44,20075,18.33,33700.62,30.77,6053.16,1095,6.53,P 2,63.53,4.15,7.5,19.71,1.34,2.65,0.01,0.13,0.98,75821.28,Kurang (30-60%)
2022,Jawa Timur,Kab. Magetan,275.75,100647.87,39461.4,39.21,17979.17,17.86,57440.57,57.07,38913.9,714.67,39.37,P 2,35,25,8,15,1,1,2,3,10,43208.18,Kurang (30-60%)
2022,Jawa Timur,Kab. Ngawi,358.07,130696.23,25379.65,19.42,29125.18,22.28,54504.83,41.7,17473.06,1202.68,14.29,P 2,38.3,3.8,10.4,30.6,2.4,2.3,3.7,3.5,5,76190.72,Kurang (30-60%)
2022,Jawa Timur,Kab. Bojonegoro,376.09,137271.36,25042.3,18.24,22669.32,16.51,47711.62,34.76,17091.44,146,12.56,P 2,45,34,3,7,1,0.5,0.5,1,8,89561.23,Kurang (30-60%)
2022,Jawa Timur,Kab. Tuban,505.31,184439.37,47329.56,25.66,55489.13,30.09,102818.69,55.75,27041.67,2564.13,16.05,P 2,58.52,15.32,5.78,11.02,0.17,1.62,0.1,1.33,6.14,81619.46,Kurang (30-60%)
2022,Jawa Timur,Kab. Lamongan,228.06,83240.85,11084.86,13.32,27375,32.89,38459.86,46.2,10604.9,,12.74,P 2,30,12,9,18,8,2,2,1,18,44782.04,Kurang (30-60%)
2022,Jawa Timur,Kab. Gresik,391.33,142835.43,179537.46,125.7,87963.22,61.58,267500.68,187.28,164000.56,6184.97,119.15,P 2,55.29,10.29,4.47,11.58,0.47,4.84,2.02,1.37,9.67,-124665.23,
2022,Jawa Timur,Kab. Bangkalan,415.72,151736.05,14149.97,9.33,41135.5,27.11,55285.47,36.44,14149.79,1828.65,10.53,P 2,51.32,15.32,9.72,14.97,0.43,1.02,0.29,2.93,4,96452.33,Kurang (30-60%)
2022,Jawa Timur,Kab. Sampang,464.41,169511.29,2500.17,1.47,14315.12,8.44,16815.29,9.92,395.66,810.12,0.71,P 2,45,11,10,15,1,2,1,1,14,152694.36,Sangat Kurang (<30%)
2022,Jawa Timur,Kab. Pamekasan,277.1,101140.55,16088.31,15.91,41377.39,40.91,57465.7,56.82,15843.55,41.14,15.71,P 2,55,4,7,13,3,5,2,2,9,43675.8,Kurang (30-60%)
2022,Jawa Timur,Kab. Sumenep,362.19,132197.86,12773.21,9.66,12543.83,9.49,25317.04,19.15,7840.31,133.83,6.03,P 2,,,,,,,,,,106882.31,Sangat Kurang (<30%)
2022,Jawa Timur,Kota Kediri,178.59,65183.7,9670.58,14.84,54380.98,83.43,64051.56,98.26,3264.52,679.63,6.05,P 2,56.4,8.2,12.8,12,4.5,2.4,1.4,0.9,1.4,1133.79,Baik (>80%)
2022,Jawa Timur,Kota Blitar,75.98,27732.7,3720.74,13.42,23382.8,84.31,27103.53,97.73,3571.73,1015.6,16.54,P 2,53,13.6,5.2,9.1,0.8,2.9,3,3.4,9,629.17,Baik (>80%)
2022,Jawa Timur,Kota Malang,764.79,279148.37,71590.88,25.65,202226.44,72.44,273817.33,98.09,71468.32,11032.14,29.55,P 2,54.39,13.6,4.47,13.66,0.98,0.52,0.21,1.78,10.39,5331.02,Baik (>80%)
2022,Jawa Timur,Kota Probolinggo,97.16,35465.15,3893.65,10.98,24957.57,70.37,28851.22,81.35,3157.93,136.51,9.29,P 2,61.55,4.06,9.12,19.29,0.74,0.93,1.43,0.86,2.02,6612.18,Baik (>80%)
2022,Jawa Timur,Kota Pasuruan,146.02,53297.25,13117.38,24.61,39137.49,73.43,52254.87,98.04,13117.38,,24.61,P 2,5.61,16.82,31.06,34.59,4.52,0.38,0.44,4.53,2.05,1042.43,Baik (>80%)
2022,Jawa Timur,Kota Mojokerto,66.91,24420.33,5259.94,21.54,18907,77.42,24166.94,98.96,2866.59,,11.74,P 2,73.1,0.02,9.51,13.45,0.32,0.9,0.11,0.49,2.1,255.21,Baik (>80%)
2022,Jawa Timur,Kota Madiun,121.15,44219.8,11499.8,26.01,32321.74,73.09,43821.54,99.1,3873.85,349.56,9.55,P 2,81,1.5,7.9,4,2.5,0.9,0.9,0.8,0.5,398.21,Baik (>80%)
2022,Jawa Timur,Kota Surabaya,1783.68,651043.42,39808.64,6.11,607016.55,93.24,646825.19,99.35,9006.85,39224.87,7.41,P 2,,,,,,,,,,4218.01,Baik (>80%)
2022,Jawa Timur,Kota Batu,135.23,49359.46,6286.22,12.74,41975,85.04,48261.22,97.78,6190.82,,12.54,P 2,4,2,6,4,1,,,1,,1097.73,Baik (>80%)
2022,Banten,Kab. Lebak,591.47,215885.24,8868.89,4.11,40880,18.94,49748.89,23.04,7426.24,,3.44,P 2,30,12,10,15,8,5,5,10,5,166137.66,Sangat Kurang (<30%)
2022,Banten,Kab. Tangerang,2305.47,841497.68,11858.98,1.41,498590,59.25,510448.98,60.66,11858.98,,1.41,P 2,38.15,19.5,14.89,18.6,1.55,3.16,0.83,2.28,1.04,331047.57,Cukup (60-80%)
2022,Banten,Kab. Serang,1135.84,414581.97,148.28,0.04,30752.09,7.42,30900.37,7.45,148.28,,0.04,P 2,,,,,,,,,,383681.23,Sangat Kurang (<30%)
2022,Banten,Kota Tangerang,1381.53,504258.12,59122.28,11.72,444855.24,88.22,503977.52,99.94,23884.76,1070,4.95,P 2,57.65,0.44,13.18,19.66,1.07,2.32,0.8,0.37,4.51,280.93,Baik (>80%)
2022,Banten,Kota Cilegon,227.86,83169.08,2809.17,3.38,66430,79.87,69239.17,83.25,2809.17,,3.38,P 2,40,17,10,16,4,,,1,,13929.73,Baik (>80%)
2022,Banten,Kota Serang,584.83,213464.02,1642.25,0.77,119514.51,55.99,121156.76,56.76,1626.47,,0.76,P 2,66.05,5.06,8.1,20.05,0.3,0.13,0.21,0.09,0.01,92306.19,Kurang (30-60%)
2022,Banten,Kota Tangerang Selatan,972.63,355009.43,81786.32,23.04,271510.54,76.48,353296.86,99.52,81786.32,267,23.11,P 2,35.63,14.08,13.45,17.36,0.38,0.67,0.48,0.85,17.1,1713.09,Baik (>80%)
2022,Bali,Kab. Jembrana,162.94,59472.92,10456.37,17.58,24856.5,41.79,35312.87,59.38,9806.35,,16.49,P 2,27.37,47.94,0.84,19.04,0.71,0.03,3.13,0.61,0.33,24160.23,Kurang (30-60%)
2022,Bali,Kab. Badung,327.33,119474.58,24445.58,20.46,87064.36,72.87,111509.95,93.33,24125.18,705.36,20.78,P 2,16,33.9,11.1,28.4,2.6,2.1,0.67,0.9,4.33,7965.5,Baik (>80%)
2022,Bali,Kab. Gianyar,538.9,196698.5,5237.73,2.66,169725,86.29,174962.73,88.95,4966.53,,2.52,P 2,,,,,,,,,,21735.77,Baik (>80%)
2022,Bali,Kab. Klungkung,103.13,37643.55,494.61,1.31,26049.21,69.2,26543.81,70.51,119,3006.76,8.3,P 2,29,41,4,14,1,,7,,4,11098.64,Cukup (60-80%)
2022,Bali,Kab. Bangli,111.88,40836.05,7415.83,18.16,21552.16,52.78,28967.98,70.94,3546.34,260.98,9.32,P 2,13,69,1.8,5.5,3.4,0.01,1.03,3.2,3.06,11868.22,Cukup (60-80%)
2022,Bali,Kab. Karangasem,311.54,113711.83,44746.76,39.35,43800,38.52,88546.76,77.87,18386.93,,16.17,P 2,59,10,18,8,1,1,1,1,1,25165.34,Cukup (60-80%)
